S#,SNAME,SEX,BDATE,HEIGHT,DORM
JL21925769,Kenneth Smith,男,1998-12-08,1.94,西9舍607
JL22043092,Edgar Potter,男,2003-02-08,1.74,东7舍329
JL22193409,Benjamin Thomas,男,2000-01-24,1.66,东17舍614
JL22272089,Monica Smith,女,2001-10-06,1.82,东13舍526
JL22026058,Wesley Pearson,男,2005-07-01,1.68,东2舍203
JL21907504,Anna Boyer,女,2001-06-14,1.71,西22舍130
JL21991452,Crystal Archer,女,1999-06-17,1.62,东5舍629
JL22048946,Tyler Martin,男,2006-11-27,1.77,东9舍130
JL22255939,Kelly Fuller,女,2001-03-28,1.68,东19舍210
JL22205401,Karen Wright,女,2005-11-08,1.64,西17舍730
JL22030535,Caitlyn Brady,女,2006-03-14,1.55,西11舍317
JL21994377,Amy Johnson,女,2000-12-13,1.64,东14舍726
JL22127966,Misty Campbell,女,2005-09-12,1.6,东22舍721
JL22112183,James Anderson,男,2000-01-04,1.77,东10舍927
JL22025613,Samantha Davis,女,1998-03-26,1.7,西21舍208
JL21963727,Danielle Bell,女,2004-07-18,1.78,西20舍921
JL21976270,Adam Brock,男,1998-08-14,1.76,西5舍122
JL21972830,Tara Johnston,女,1998-08-14,1.6,西4舍402
JL21918962,Benjamin Garcia,男,2001-01-03,1.81,东7舍819
JL22266786,Charles Navarro,男,1998-12-21,1.89,西9舍609
JL21909642,Brenda Dickson,女,2000-03-07,1.7,东14舍918
JL22069990,Erik Mcbride,男,2000-03-31,1.83,东4舍809
JL22070559,Mark Ortiz,男,2006-09-27,1.84,西18舍605
JL22144752,Craig Campbell,男,2004-12-10,1.63,西5舍525
JL22004099,Nicholas Cruz,男,2000-07-01,1.67,西16舍102
JL22059237,Andrew Graham,男,1998-07-08,1.57,东3舍909
JL21954665,Ralph Hammond,男,2004-01-20,1.74,西20舍729
JL22109740,Christopher Davis,男,2004-04-21,1.77,西13舍214
JL22182389,David Willis,男,2003-06-06,1.76,西3舍627
JL22071891,Daniel Martin,男,2000-09-14,1.81,东17舍322
JL22127635,Angela Hall,女,1998-10-08,1.62,东10舍728
JL22000779,Alyssa Mendez,女,2003-02-01,1.7,东5舍803
JL22289365,Louis Lang,男,2001-02-25,1.85,东11舍514
JL22210996,Lisa Williams,女,2001-05-17,1.57,东20舍823
JL22150217,Eric Yang,男,1999-08-12,1.71,东9舍413
JL21916692,Jon Burns,男,2005-05-02,1.75,东11舍125
JL22008219,Christopher Hays,男,2005-09-19,1.83,东5舍409
JL21962062,Shannon Garrett,女,2000-12-27,1.65,西5舍323
JL21933520,Micheal Byrd,男,1998-07-29,1.74,东22舍115
JL22161886,Danielle Carter,女,1999-08-25,1.9,东14舍722
JL21916122,Leslie Douglas,女,2003-07-22,1.76,东13舍828
JL22286751,Eddie Owens,男,2002-08-27,1.75,东12舍227
JL22249058,Matthew Clark,男,1998-06-24,1.85,东8舍820
JL22042506,Jeremy Thomas,男,2002-10-12,1.62,东7舍309
JL22254364,Amy Holland,女,2005-10-06,1.54,东19舍618
JL22248309,Angela Blair,女,2006-08-09,1.73,西8舍301
JL22220363,Robert Webb,男,1999-08-04,1.62,西18舍625
JL22028965,Jeffrey Miles,男,1998-10-20,1.79,西3舍503
JL22186839,Matthew Williams,男,2001-12-20,1.57,东11舍117
JL21937286,Autumn Shepard,女,2002-04-07,1.59,西14舍305
JL22242686,Austin King,男,1999-10-15,1.86,东17舍514
JL21975969,Veronica Mcclain,女,2006-09-19,1.71,东14舍508
JL22255365,Antonio Cole,男,2003-08-23,1.66,西15舍320
JL21951567,Timothy Peters,男,2005-07-20,1.85,东21舍619
JL21984297,William Bradford,男,2005-01-12,1.63,西11舍804
JL21907185,Joseph Moore,男,1998-03-15,1.82,东11舍102
JL22038759,Katie Moreno,女,2001-10-03,1.48,西21舍306
JL22163435,Pamela Henderson,女,2003-04-21,1.9,西8舍907
JL22280976,Christine Coleman,女,2006-05-02,1.53,西18舍601
JL21962050,Candice Walsh,女,2004-01-30,1.81,西5舍115
JL22232758,James Garrett,男,2001-06-06,1.5,西13舍207
JL22000624,Christina Mcdonald,女,2000-02-15,1.84,东4舍727
JL22189855,Dr. Gregory Parrish,男,1998-11-08,1.64,东22舍512
JL21978152,Matthew Rodriguez,男,1998-09-23,1.72,西19舍926
JL21929082,Casey Beasley,男,2001-05-31,1.81,东22舍326
JL22107456,Elizabeth Saunders,女,1999-02-05,1.66,东17舍713
JL21955415,William Byrd,男,2001-07-29,1.67,西20舍819
JL22277676,Kimberly Soto,女,1999-10-20,1.6,东14舍629
JL22284922,Vanessa Sawyer,女,2000-12-17,1.83,东22舍922
JL22063654,Cynthia Harris,女,1999-07-04,1.69,西10舍228
JL22168190,Steven Thomas,男,2001-01-03,1.87,东15舍126
JL22089923,Joshua Newman,男,2001-09-05,1.64,西12舍408
JL22084554,Adriana Wright,女,2002-06-08,1.54,东9舍319
JL21942660,Thomas Armstrong,男,2006-02-26,1.86,东10舍502
JL21916495,Daniel Martin,男,2001-06-11,1.55,西4舍312
JL21908627,Jodi Smith PhD,女,2004-08-22,1.81,西17舍706
JL22048763,Kari Adams,女,2000-11-23,1.6,西11舍928
JL22104511,Leonard Delgado,男,2000-06-15,1.79,东21舍816
JL22282666,John Coleman,男,2003-01-25,1.71,西16舍710
JL22056393,Laurie Nichols,女,2006-04-23,1.79,西7舍502
JL22214650,Christopher Harrell,男,2006-06-03,1.63,东16舍601
JL21970873,Brian Henderson,男,1998-01-01,1.86,东10舍825
JL22009041,Adam Frost,男,1998-06-24,1.83,东11舍609
JL22148210,Jessica Wright,女,1998-07-15,1.83,西5舍308
JL22090564,Alice Reid,女,1999-07-28,1.57,东1舍312
JL22216570,Edward Ochoa,男,2005-06-09,1.68,西4舍104
JL21985407,Paul Tucker,男,2000-03-01,1.81,西8舍222
JL21995570,Christina Shah,女,2000-09-08,1.68,东17舍329
JL22107541,Jason Wheeler,男,1998-07-19,1.98,西10舍827
JL22238986,Robert Henry,男,2003-06-10,1.84,西13舍312
JL22240507,Anthony Snyder,男,1999-11-11,1.66,西22舍705
JL22248289,Yolanda Decker,女,2006-05-24,1.77,西1舍302
JL21958045,Sherry Hanson,女,2000-12-20,1.57,东2舍213
JL22005649,Hannah Griffin DDS,女,2006-11-11,1.61,东5舍906
JL22121268,Aaron Schroeder,男,2002-01-03,1.72,东6舍620
JL21969032,Lonnie Robinson,男,2005-01-14,1.85,西14舍716
JL22123142,Cory Medina,男,2004-05-25,1.85,西22舍115
JL22040861,Joshua Baker,男,2000-09-22,1.65,东13舍219
JL22248169,Raymond Romero,男,2002-10-24,1.81,东16舍902
JL22049258,Nicholas Sexton,男,2003-05-24,1.92,东19舍209
JL22151721,William Holder,男,2003-01-30,1.73,东2舍125
JL22240429,Lisa Meadows,女,2000-08-20,1.58,东13舍815
JL22183754,Johnathan Hill,男,2006-02-21,1.74,西16舍629
JL21942791,Brian Sims,男,2006-05-31,1.72,东20舍104
JL22095361,Stephanie Oliver DDS,女,2005-11-07,1.67,东8舍528
JL22019769,Debra Hernandez,女,2004-05-26,1.76,西11舍411
JL21950938,Monica Hansen,女,2004-03-28,1.65,东18舍112
JL21962622,Molly Johnson,女,2006-12-15,1.67,西16舍811
JL22046166,Alicia Ortega,女,1998-03-31,1.55,东1舍813
JL22239637,Mariah Snyder,女,2005-06-15,1.67,东1舍307
JL21990390,Rachel Diaz,女,2001-04-04,1.71,西13舍518
JL22149370,Donald Brown,男,2000-09-25,1.64,东12舍921
JL21959260,Samantha Ferrell,女,2004-09-18,1.63,西2舍720
JL21914868,Leslie Lowe,女,2004-02-04,1.53,东15舍422
JL21900570,Candice Johnson,女,2005-03-08,1.74,西1舍507
JL22000358,George Bailey,男,2003-01-15,2.02,西10舍908
JL21973923,Lindsey Palmer,女,2001-10-29,1.74,东20舍412
JL22263674,Mr. Joshua Wilson,男,2002-07-01,1.68,东16舍106
JL22004605,Sandra Sims,女,2006-08-13,1.64,西22舍512
JL21909122,Jaime Morgan,男,2000-05-16,1.68,西22舍220
JL22142481,Jennifer Yang,女,1999-04-19,1.58,西22舍407
JL21974493,Connor Castillo,男,2003-09-19,1.92,东21舍408
JL22029863,Christopher Martin,男,1999-02-19,1.77,东16舍629
JL22226521,Tanner Martin,男,1998-08-23,1.76,西15舍314
JL22261747,Kayla Perez,女,2001-02-07,1.55,东3舍506
JL22280498,Brian Warren,男,2001-02-26,1.7,东5舍823
JL22058042,Thomas Thomas,男,2003-09-16,1.76,东8舍520
JL22076344,Timothy Estrada,男,2002-04-14,1.63,西10舍504
JL22080102,Kevin Lynch,男,1999-02-25,1.91,西19舍717
JL22057989,Daniel Lozano,男,2000-08-13,1.99,东5舍726
JL22169337,Max Clark,男,2003-06-17,1.79,西17舍327
JL21911661,Lisa Smith,女,2002-01-08,1.74,西11舍210
JL22249560,Michael West,男,2004-06-18,1.77,东17舍301
JL22071402,Amanda Myers,女,2006-06-04,1.77,西15舍322
JL22046115,Mark Brock,男,1999-10-31,1.84,东21舍604
JL21929875,Colleen Stout,女,2004-02-22,1.59,东16舍228
JL22190782,Melissa Roman,女,1999-06-24,1.56,东7舍927
JL22025092,Tracy Anderson,女,2003-12-22,1.67,东3舍923
JL22079263,Dennis Taylor,男,2004-05-15,1.9,东13舍729
JL22267615,Bonnie Gonzalez,女,2003-09-24,1.76,东12舍523
JL22120124,Jack Stephens,男,2006-02-09,1.84,东13舍910
JL22045243,Sean Knapp,男,2004-01-02,1.71,东21舍829
JL21949695,Tanya Hampton,女,2001-07-29,1.67,西4舍420
JL22097801,Frank Stewart,男,2003-05-22,1.63,西22舍405
JL22066956,Kristin Vance,女,2006-07-23,1.71,东1舍519
JL22026034,Mary Alvarez,女,2000-05-13,1.69,东17舍903
JL21993819,Eric Roberts,男,2001-11-12,1.74,东19舍911
JL22184017,Terri Hernandez,女,2001-07-17,1.77,西19舍129
JL22231507,Sandra Hester,女,2003-03-04,1.59,东19舍915
JL22005885,Jennifer Wyatt,女,1998-07-23,1.67,东8舍321
JL22266601,Amy Johnson,女,2000-10-19,1.59,东17舍330
JL21927736,Chase Walker,男,2004-02-23,1.64,西5舍227
JL21925911,Angela Woods,女,2005-09-12,1.58,东9舍109
JL22164086,Eduardo Hobbs,男,2003-01-08,1.9,东15舍725
JL22056024,Angela Gonzalez,女,2005-09-03,1.81,东6舍308
JL21908520,Jessica Montgomery,女,2006-11-17,1.62,东6舍205
JL22095097,Glenn Mclaughlin,男,2002-07-03,1.81,西20舍430
JL22027288,Laurie Garcia,女,1998-10-07,1.67,西2舍102
JL22275278,Erica Davis,女,2002-11-05,1.66,西7舍503
JL22095195,Jon Ibarra,男,2006-11-25,1.72,西13舍920
JL22224366,Troy Kennedy,男,2002-04-04,1.77,东3舍819
JL22285613,Kimberly Whitney,女,2000-08-02,1.68,东21舍120
JL22258325,Tonya Brandt,女,1998-04-30,1.67,东1舍121
JL21949687,Kevin Bryant,男,1998-03-23,1.6,东12舍708
JL22046464,Andrew Murray,男,2000-11-22,1.7,西12舍728
JL22099542,Michael Murphy,男,2005-08-26,1.9,西12舍528
JL21990827,Cynthia Ellis,女,2006-03-06,1.59,西8舍814
JL22271619,Frank White,男,2004-04-01,1.71,东13舍823
JL21961502,Christina Cox,女,2004-12-23,1.59,西10舍205
JL22016690,Anthony Gray,男,2006-09-14,1.77,东4舍806
JL22042170,Leah Weber,女,2003-02-06,1.77,东14舍824
JL22035345,William Crawford,男,2005-02-08,1.91,东15舍319
JL21904726,Jeremy Lee,男,2001-06-05,1.77,东1舍413
JL22288327,Stephen Hunt,男,1999-04-17,1.73,东21舍722
JL21927119,Wendy Bailey,女,2001-06-18,1.61,东4舍712
JL22263364,Melissa Bennett,女,2005-07-12,1.49,西13舍725
JL22068769,Matthew Ray,男,1998-01-27,1.66,东22舍126
JL21929627,Taylor Johnson,女,2000-03-05,1.63,东10舍217
JL22026993,Janice Holloway,女,2006-05-26,1.72,西14舍119
JL22279255,Charles Hudson DDS,男,2000-10-20,1.84,东19舍827
JL21977674,Brian Buchanan,男,2006-05-22,1.74,西13舍101
JL21928287,Kathryn Mack,女,2003-07-14,1.53,东21舍322
JL21927635,Bridget Beck,女,2004-02-11,1.53,西6舍226
JL21912068,Troy Young,男,2005-01-04,1.95,东19舍721
JL22292482,Joshua Huff,男,2001-11-25,1.66,西5舍218
JL22115467,Roberto Payne,男,2005-02-11,1.78,西6舍428
JL22122848,Rick Oliver,男,2003-09-08,1.62,东22舍901
JL22269201,Anthony Lopez,男,2002-09-18,1.67,西5舍617
JL22170747,David Gonzalez,男,2002-09-27,1.86,东14舍528
JL22153151,Rachel Cunningham,女,2003-05-06,1.71,西9舍106
JL22167583,Margaret Chapman,女,1999-05-08,1.71,东13舍928
JL22187307,Paul Parks,男,2006-04-03,1.78,西2舍704
JL22053436,Rebekah Allen,女,1998-12-30,1.61,东3舍809
JL22131046,Sandra Woods,女,1998-02-26,1.8,西2舍315
JL22245277,Erin Miller,女,2005-02-10,1.82,东8舍704
JL21998454,Stephanie Lewis,女,2000-06-18,1.65,西15舍911
JL22182190,Ruth Montoya,女,1999-07-25,1.67,东16舍527
JL22160945,Tracy Holland,男,1998-10-30,1.79,西6舍229
JL22277391,Benjamin Anderson,男,2005-12-27,1.75,西10舍601
JL21907924,Emily Williams,女,2000-01-11,1.74,东12舍806
JL22226506,Matthew Foley,男,2001-02-15,1.86,东15舍825
JL22254235,Kimberly Murphy,女,1998-03-28,1.75,东10舍804
JL22030955,Shane Rosario,男,2005-11-29,1.84,东8舍718
JL22014742,Bradley Lawrence,男,2004-10-06,1.74,西9舍226
JL22195358,Benjamin Williams,男,2000-11-22,1.82,西3舍708
JL22171796,Nicole Santos,女,1998-04-03,1.47,东2舍425
JL22057136,Leslie Black,女,2006-09-11,1.64,东19舍416
JL22142541,Terry Hines,男,2002-09-23,1.79,西15舍816
JL21984174,Spencer Duncan,男,2004-04-26,1.8,西12舍614
JL22115080,Regina Green,女,1998-12-16,1.66,西22舍104
JL22176713,Sheila Neal,女,1998-04-12,1.76,西17舍826
JL22217565,Kathleen Parker,女,2003-08-02,1.61,东17舍426
JL22177850,Barbara Johnson,女,2005-04-24,1.5,东10舍509
JL22291310,Michael Gordon,男,1999-06-24,1.76,东6舍112
JL22075584,Sarah Kline,女,2002-07-18,1.67,西5舍327
JL22021954,Natasha Mcclain,女,1999-08-12,1.69,东6舍421
JL22192326,Joshua Lewis,男,2006-02-16,1.87,西16舍614
JL22173522,Nathaniel Wilson,男,2000-01-07,1.57,西13舍510
JL21990475,Lisa Franklin,女,1999-10-12,1.76,西8舍209
JL22105190,Donna Larson,女,2004-09-28,1.78,东5舍426
JL22072238,Steven Garcia,男,2002-03-31,1.79,东22舍813
JL22123373,Lindsey Phillips,女,2000-08-14,1.72,西9舍723
JL22091742,Robert Walker,男,1999-09-18,1.68,东18舍820
JL21915268,Eric Wallace,男,2006-12-20,1.79,东7舍629
JL22285404,Jason Gonzalez,男,2004-01-22,1.76,东15舍726
JL22242863,Alex Russell,男,1999-08-25,1.68,东21舍108
JL22240532,Sean Lester,男,1999-06-14,1.83,东12舍215
JL22299521,Donald Ponce,男,2006-01-21,1.81,西12舍812
JL22223995,Jessica Pham,女,2004-04-05,1.67,东16舍822
JL22200447,Mary Ellis,女,2006-09-08,1.74,东22舍526
JL21966174,Charles Andrews,男,1999-08-12,1.89,西19舍716
JL22084111,Jeffrey Smith,男,2005-08-15,1.76,东12舍129
JL21948671,Ricky Smith,男,2005-01-19,1.69,东7舍929
JL22134755,Jason Walton,男,2004-04-09,1.75,东4舍425
JL21939310,Tina Butler,女,1998-03-20,1.61,东18舍725
JL22188158,Daniel Cook,男,1998-01-29,1.7,东1舍522
JL22154586,Daniel Garcia,男,2000-06-24,1.81,西18舍924
JL21971491,Carl Mitchell,男,2000-09-16,1.7,东5舍213
JL21906749,Donald Shepard,男,2003-05-21,1.71,东4舍421
JL22225473,Jennifer Brady,女,2006-12-19,1.77,东15舍420
JL22216926,Raymond Martinez,男,2006-12-22,1.75,东15舍914
JL22143516,Shannon Mathews,女,2002-03-10,1.8,东3舍721
JL22226703,Spencer Brooks,男,2001-08-21,1.89,西2舍507
JL21957702,Michael Noble,男,2001-02-20,1.74,西13舍715
JL22142974,Ian Baker,男,2000-03-27,1.71,西7舍410
JL21977377,Nicole Collins,女,1999-12-18,1.57,西11舍527
JL22134622,Shannon Barry,女,2002-03-06,1.73,西22舍904
JL22152370,Andrew Chambers,男,1999-09-23,1.79,西19舍812
JL22263841,Bethany Rollins,女,2000-05-17,1.47,东9舍330
JL22215263,Sean Gomez,男,1998-03-08,1.84,东22舍814
JL21928764,Eric Kennedy,男,1998-11-22,1.76,东11舍919
JL22240755,Steve Marshall,男,2006-10-31,1.84,东1舍513
JL22055449,Pamela Peck,女,2002-09-21,1.63,西15舍829
JL22098877,Anne Moore,女,2002-02-18,1.7,东14舍726
JL22048569,Alicia Chen,女,2006-09-23,1.59,西6舍824
JL21946269,Dylan Miller,男,2002-04-02,1.85,东7舍530
JL22291023,Rhonda Rodriguez,女,1998-11-01,1.78,东19舍601
JL21960347,Victoria Garcia,女,2001-11-21,1.7,西2舍506
JL22182765,Nicholas Patterson,男,1998-06-29,1.6,西21舍928
JL22165324,Robert Collins,男,2002-11-01,1.73,东11舍712
JL21975274,Michele White,女,2000-12-09,1.32,西8舍128
JL22199417,Anne White,女,2006-01-23,1.59,西22舍123
JL21947090,Mrs. Marissa Simmons MD,女,2003-09-12,1.86,西6舍609
JL22234418,Craig Kelly,男,1999-01-12,1.89,东11舍725
JL22076015,Raymond Nolan,男,2004-03-12,1.75,西14舍102
JL21954356,Kristi Mccall,女,2000-11-22,1.81,西17舍120
JL22293490,Tracey Brown,女,1999-01-28,1.72,东2舍321
JL22011776,Katherine Hernandez,女,2005-01-23,1.82,西14舍413
JL22178811,Samuel Cohen,男,1998-01-01,1.69,西13舍812
JL22024711,Samantha Davidson,女,1998-10-01,1.61,东8舍920
JL22121772,Donna Sullivan,女,1998-05-16,1.67,东6舍517
JL22246390,Todd Ramsey,男,2002-05-24,1.82,东5舍703
JL22008283,Erika Waters,女,2002-12-01,1.6,东3舍616
JL22070723,Kenneth Kemp,男,2006-01-29,1.75,西16舍520
JL22054272,Samantha Miles,女,1999-09-20,1.87,东4舍211
JL22232712,Kayla Acevedo,女,1998-12-01,1.64,西12舍512
JL21990145,Patricia Garner,女,2002-03-13,1.77,西12舍514
JL21971303,Taylor Savage,女,2005-07-27,1.66,东1舍617
JL22012399,Tiffany Ford,女,2001-02-25,1.63,东19舍517
JL21960391,Danielle Wilson,女,2003-01-29,1.67,西4舍813
JL22244935,Mary Brown,女,1999-05-21,1.64,西20舍120
JL22295697,Jody Martinez,女,2004-04-06,1.65,东13舍509
JL22024528,Kerry Johnson,男,2005-09-14,1.87,东16舍821
JL22171989,Michael Compton,男,2002-01-11,1.95,东11舍119
JL22203047,Edwin Moore,男,1998-02-10,1.68,西15舍611
JL21978718,Thomas Sullivan,男,2003-02-27,1.9,西7舍930
JL22134446,Terri Thornton,女,2001-05-09,1.49,东13舍804
JL21988453,Darren Anderson,男,2002-10-29,1.81,西21舍922
JL22106983,Zachary Thomas,男,2002-06-30,1.74,东7舍110
JL22112120,Jamie Fernandez,男,2001-07-09,1.74,东18舍216
JL22243454,Randy Webb,男,2002-12-30,1.76,西2舍216
JL22027283,Michael Galloway,男,2001-01-19,1.78,东17舍611
JL22087249,Antonio Gonzalez,男,1998-03-01,1.69,东1舍701
JL22002961,Daniel Rogers,男,2002-07-15,1.88,东7舍207
JL22154649,Joshua Hall,男,2002-12-22,1.69,东15舍517
JL21918285,Alicia Gonzalez,女,2005-02-16,1.75,东12舍722
JL21968900,John George,男,2003-09-09,1.7,西4舍211
JL21949001,Benjamin Long,男,2004-01-29,1.76,西11舍917
JL22261992,Michael Mills,男,2002-02-17,1.71,东13舍122
JL22226482,Zachary Lucero,男,2004-08-04,1.73,西21舍623
JL22242791,Lisa Montoya,女,1999-11-04,1.48,西6舍412
JL22046035,Brenda Nelson,女,2000-07-29,1.6,东1舍611
JL22279016,Matthew Thomas,男,1999-11-03,1.7,东3舍230
JL22217131,Heather Carpenter,女,2005-10-24,1.62,西13舍313
JL22104270,Mary Burns,女,2002-04-04,1.59,西10舍512
JL22224249,Eric Reyes,男,2005-04-19,1.83,西10舍618
JL22262942,Erin Arias,女,2004-07-05,1.45,西9舍826
JL22156897,Alicia Martin,女,2005-06-12,1.65,西22舍904
JL21987292,Lisa Cooper,女,2006-10-31,1.64,东1舍314
JL22128860,Erica Beck,女,2006-06-18,1.8,东17舍122
JL22071091,Tracy Kirk,女,2001-04-06,1.66,西19舍725
JL22027201,Charles Case,男,2003-03-13,1.95,东13舍423
JL22271562,Angela Lewis,女,2004-07-20,1.8,东12舍616
JL22020187,Christian Castillo,男,2006-09-06,1.87,东22舍930
JL21920975,Michael Camacho,男,2004-07-17,1.68,西8舍229
JL22116516,Lee Finley,男,2001-05-07,1.69,东19舍421
JL22167884,Tammy Washington,女,1998-10-07,1.8,东18舍910
JL21900332,Austin Davis,男,1999-03-20,1.72,西17舍223
JL22133886,Christy Thompson,女,2006-06-05,1.63,东19舍427
JL22062871,Angela Wright,女,2004-01-19,1.61,东19舍227
JL22147061,Robert Miller,男,2002-08-20,1.7,西9舍315
JL22279762,Leslie Holloway,女,2006-05-08,1.64,西17舍403
JL21995094,Richard Mcdonald,男,2005-11-03,1.78,西19舍307
JL22010016,Miss Rachael Morales MD,女,2004-07-29,1.73,西19舍703
JL22080435,Jon Clark,男,2002-02-11,1.8,西1舍216
JL21918272,Jason Thompson,男,2003-04-18,1.77,西8舍306
JL22012086,Amanda Burke,女,2002-11-13,1.6,西10舍122
JL21937444,Samantha Duncan,女,2003-02-11,1.51,西3舍621
JL22103219,Dakota Stanley,男,2005-11-21,1.82,东14舍818
JL22200508,Ronald Murphy,男,2004-05-25,1.58,东15舍607
JL22078901,Tristan Howard,男,2002-03-15,1.91,西15舍415
JL22263444,Sharon Scott,女,2000-02-23,1.81,西15舍525
JL22255238,Lori Spencer,女,2000-12-11,1.74,东18舍403
JL22273303,Michael Kennedy,男,2004-03-08,1.79,东5舍410
JL22081292,Melody Clark,女,2003-11-15,1.75,西15舍909
JL22111934,Kelly Johnson,女,2001-05-30,1.8,西18舍619
JL22214845,Brett Doyle,男,2006-08-11,1.81,东14舍608
JL21924397,Jennifer Taylor,女,2005-06-13,1.55,西14舍203
JL21968473,Jill Rodriguez,女,2000-01-27,1.69,东19舍417
JL22087165,Samuel Stanton,男,2001-01-09,1.88,东11舍119
JL22064250,Walter Jimenez,男,2000-01-23,1.94,西13舍206
JL22099782,Cindy Thompson,女,2005-02-04,1.46,西6舍928
JL21970743,Matthew Ramos,男,2001-12-21,1.69,东3舍309
JL21971197,Catherine Williams,女,2006-01-08,1.74,西10舍417
JL22100816,Kathryn Bauer,女,2003-06-15,1.73,东18舍619
JL22296312,Amanda Robbins,女,2002-07-13,1.74,西6舍221
JL22184039,Kimberly Dougherty,女,2002-10-15,1.72,西12舍714
JL22289211,Gabrielle Mcdaniel,女,1998-10-17,1.77,东4舍311
JL22143608,Desiree Johnson,女,2006-07-25,1.75,东3舍917
JL22081614,Kimberly Perez,女,2004-12-08,1.71,东2舍906
JL22026779,Pamela Smith,女,2002-04-20,1.75,东18舍912
JL21950149,Meagan Norris,女,1998-07-30,1.71,西14舍312
JL21933063,Katherine Morris,女,2006-12-09,1.86,东16舍319
JL22153208,Brenda Hutchinson,女,2005-07-05,1.59,西6舍113
JL22218488,Connie Smith,女,2005-01-12,1.83,西9舍110
JL22233410,Shane Buchanan,男,2005-01-27,1.9,东5舍801
JL22129154,Stephen Davenport,男,1999-10-09,1.83,东13舍705
JL22027788,Jeffrey Sanders,男,2001-06-30,1.77,东22舍808
JL22275344,Joseph Ramos,男,2003-05-15,1.84,东4舍307
JL22016774,Steve Foster,男,2006-05-09,1.75,东21舍830
JL22011050,Christopher Mclean,男,2001-02-11,1.66,东13舍514
